AZ Price,CO Price,CA Price,ID Price,MT Price,NM Price,NV Price,OR Price,UT Price,WA Price,WY Price
3.73,0.0,0.0,0.0,0,3.26,3.21,0.0,0.0,0.0,0.0
3.47,0.0,0.0,0.0,0,3.61,3.43,0.0,3.09,0.0,0.0
3.54,0.0,0.0,0.0,0,3.86,3.43,0.0,3.11,0.0,0.0
3.47,0.0,0.0,0.0,0,3.28,3.38,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.13,3.3,0.0,0.0,0.0,3.94
0.0,0.0,3.18,0.0,0,3.11,3.24,0.0,0.0,0.0,4.45
0.0,0.0,0.0,0.0,0,2.64,2.85,0.0,0.0,0.0,3.76
0.0,0.0,0.0,0.0,0,2.46,3.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.91,2.98,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.57,2.78,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.56,2.3,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.69,2.4,0.0,0.0,0.0,7.07
0.0,0.0,2.52,0.0,0,2.47,2.54,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.87,2.57,0.0,2.42,0.0,0.0
0.0,0.0,0.0,0.0,0,3.31,3.38,0.0,2.99,0.0,0.0
0.0,0.0,0.0,0.0,0,3.3,3.23,0.0,2.95,0.0,0.0
0.0,0.0,0.0,0.0,0,3.43,3.39,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.3,3.46,0.0,3.31,0.0,11.39
0.0,0.0,0.0,0.0,0,3.06,3.35,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,4.21,3.77,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,4.02,4.37,0.0,0.0,0.0,4.43
0.0,0.0,0.0,0.0,0,3.65,3.8,0.0,3.86,0.0,0.0
0.0,0.0,0.0,0.0,0,3.27,3.6,0.0,0.0,0.0,14.29
0.0,0.0,3.66,0.0,0,3.85,3.74,0.0,0.0,0.0,0.0
0.0,0.0,3.64,0.0,0,3.69,3.49,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.51,3.48,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.53,3.29,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.5,3.27,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.36,3.14,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.69,3.4,0.0,3.46,0.0,4.08
0.0,0.0,0.0,0.0,0,3.67,3.47,0.0,0.0,0.0,3.34
0.0,0.0,0.0,0.0,0,4.18,3.38,0.0,0.0,0.0,0.0
3.34,0.0,0.0,0.0,0,3.06,3.39,0.0,0.0,0.0,0.0
0.0,0.0,3.09,0.0,0,2.59,2.91,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.04,2.76,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.18,2.4,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.64,2.6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.59,3.08,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.45,3.37,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.19,2.82,0.0,0.0,0.0,3.67
0.0,0.0,0.0,0.0,0,2.35,2.96,0.0,0.0,0.0,0.0
0.0,0.0,5.28,0.0,0,2.51,4.03,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.42,6.45,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.72,4.53,0.0,0.0,0.0,0.0
0.0,0.0,7.27,0.0,0,2.28,5.13,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.47,4.36,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,0.51,3.02,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,0.49,2.67,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,0.47,2.47,0.0,0.0,0.0,2.83
0.0,0.0,0.0,0.0,0,0.85,2.54,0.0,0.0,0.0,2.48
0.0,0.0,0.0,0.0,0,1.16,2.6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.91,2.4,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.6,2.61,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.78,3.14,0.0,0.0,0.0,0.0
2.97,0.0,0.0,0.0,0,1.83,4.17,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.36,3.76,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.04,2.68,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,0.9,2.35,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,0.78,2.17,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.81,2.32,0.0,2.12,0.0,0.0
0.0,0.0,2.45,0.0,0,1.78,2.2,0.0,0.0,0.0,1.81
0.0,0.0,0.0,0.0,0,1.65,2.15,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.64,2.56,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.76,3.1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,1.65,2.74,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,2.5,3.77,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.13,3.65,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.25,3.74,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,24.82,4.51,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.38,3.62,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,3.52,3.32,0.0,0.0,0.0,0.0
0.0,0.0,3.91,0.0,0,3.34,3.58,0.0,0.0,4.02,0.0
0.0,0.0,0.0,0.0,0,3.47,3.88,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,4.13,4.59,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,4.46,4.95,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,5.1,5.07,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,5.65,6.26,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0,5.87,6.75,0.0,0.0,0.0,0.0
