AL Price,AR Price,DE Price,FL Price,GA Price,KY Price,LA Price,MD Price,MS Price,NC Price,OK Price,SC Price,TN Price,TX Price,VA Price,WV Price
0.0,0.0,0.0,0.0,2.86,0.0,2.69,0.0,0.0,4.28,0.0,2.78,0.0,2.66,2.46,0.0
0.0,2.59,0.0,0.0,2.64,2.5,2.31,0.0,0.0,3.77,2.45,2.8,0.0,2.26,2.76,1.91
0.0,2.46,0.0,0.0,2.42,3.42,2.23,0.0,0.0,3.79,2.25,0.0,0.0,2.22,2.68,1.52
0.0,0.0,0.0,0.0,3.09,0.0,2.47,0.0,0.0,0.0,0.0,3.38,0.0,2.49,3.54,2.22
0.0,0.0,0.0,0.0,2.65,3.35,2.26,0.0,0.0,3.63,0.0,3.17,0.0,2.21,3.01,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,1.93,2.16,0.0
0.0,2.22,0.0,0.0,2.39,0.0,2.14,0.0,0.0,0.0,2.15,0.0,2.29,2.16,2.99,0.0
0.0,0.0,0.0,0.0,2.44,0.0,2.15,0.0,0.0,0.0,0.0,2.8,0.0,2.18,2.35,0.0
0.0,0.0,0.0,3.43,0.0,0.0,2.56,0.0,0.0,0.0,0.0,3.31,0.0,2.59,2.52,0.0
0.0,0.0,0.0,3.72,3.31,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.0,2.97,2.76,0.0
0.0,0.0,0.0,3.95,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,2.95,2.64,2.17
0.0,0.0,0.0,0.0,3.58,0.0,3.2,0.0,0.0,0.0,0.0,3.63,0.0,3.14,2.74,0.0
0.0,0.0,0.0,0.0,3.59,0.0,3.24,0.0,0.0,0.0,0.0,3.51,0.0,3.24,3.8,0.0
0.0,0.0,0.0,0.0,3.16,0.0,2.85,0.0,0.0,0.0,0.0,3.28,0.0,2.76,4.35,0.0
0.0,0.0,0.0,0.0,4.31,0.0,3.81,0.0,0.0,0.0,0.0,4.22,0.0,3.45,4.49,0.0
0.0,4.09,0.0,4.88,4.01,0.0,3.74,0.0,0.0,4.67,3.86,0.0,0.0,3.57,5.14,0.0
0.0,3.17,0.0,4.35,0.0,6.11,3.21,0.0,0.0,4.13,3.46,3.49,0.0,3.17,4.08,0.0
0.0,3.27,0.0,0.0,3.54,0.0,3.0,0.0,0.0,3.98,3.33,0.0,0.0,3.02,3.57,0.0
0.0,3.62,0.0,3.59,0.0,0.0,3.34,0.0,0.0,0.0,3.29,3.63,0.0,3.28,0.0,0.0
0.0,3.47,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,3.39,0.0,0.0,3.35,0.0,0.0
0.0,3.25,0.0,0.0,0.0,0.0,3.25,0.0,0.0,3.99,3.21,0.0,0.0,3.28,0.0,0.0
0.0,3.35,0.0,4.25,0.0,0.0,3.25,0.0,0.0,3.87,3.11,0.0,0.0,3.23,0.0,0.0
0.0,3.19,0.0,4.21,0.0,0.0,3.17,0.0,0.0,3.82,2.99,0.0,0.0,3.09,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.17,0.0,4.49,0.0,0.0,3.14,0.0,0.0,3.94,2.98,3.44,0.0,3.15,2.69,0.0
0.0,3.39,0.0,0.0,0.0,0.0,3.13,0.0,0.0,4.05,3.18,3.7,0.0,3.1,3.52,0.0
0.0,3.18,0.0,0.0,0.0,0.0,3.14,0.0,0.0,4.55,3.0,3.73,0.0,3.01,4.35,0.0
0.0,4.2,0.0,4.97,0.0,0.0,3.92,8.82,0.0,10.23,3.91,0.0,0.0,3.97,0.0,0.0
0.0,2.88,0.0,0.0,3.43,0.0,3.22,0.0,0.0,4.55,2.87,0.0,0.0,3.04,4.44,0.0
0.0,2.99,0.0,0.0,0.0,0.0,2.92,0.0,0.0,3.77,2.51,0.0,0.0,2.77,0.0,0.0
0.0,3.14,0.0,4.18,3.67,0.0,2.98,0.0,0.0,3.77,2.46,0.0,0.0,2.87,0.0,0.0
0.0,3.15,0.0,4.21,0.0,0.0,3.04,0.0,0.0,4.73,2.54,0.0,0.0,2.93,0.0,0.0
0.0,3.34,0.0,4.13,0.0,0.0,3.19,3.46,0.0,3.67,2.62,0.0,0.0,3.07,0.0,0.0
0.0,3.16,0.0,4.07,0.0,0.0,3.08,0.0,0.0,3.54,2.64,0.0,0.0,3.01,0.0,0.0
0.0,3.18,0.0,4.0,0.0,0.0,3.14,0.0,0.0,0.0,2.57,0.0,0.0,3.06,0.0,0.0
0.0,3.25,0.0,4.07,0.0,0.0,3.2,0.0,0.0,0.0,2.3,0.0,0.0,3.01,0.0,0.0
0.0,3.43,0.0,4.35,0.0,0.0,3.45,0.0,0.0,0.0,2.71,0.0,0.0,3.34,0.0,0.0
0.0,4.38,0.0,0.0,0.0,0.0,4.11,4.43,0.0,0.0,3.63,0.0,0.0,3.85,0.0,0.0
0.0,4.61,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,3.98,0.0,0.0,4.03,5.12,0.0
0.0,3.5,0.0,0.0,0.0,0.0,3.49,0.0,0.0,4.9,3.21,0.0,0.0,3.26,5.14,0.0
0.0,2.87,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,2.89,0.0,0.0,2.93,4.36,0.0
0.0,3.23,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,3.55,0.0,0.0,2.83,0.0,0.0
0.0,2.74,0.0,3.97,0.0,0.0,2.84,0.0,0.0,0.0,2.68,0.0,0.0,2.55,0.0,0.0
0.0,2.72,0.0,0.0,0.0,0.0,2.79,3.05,0.0,0.0,2.58,0.0,0.0,2.46,0.0,0.0
0.0,2.49,0.0,0.0,0.0,0.0,2.61,2.83,0.0,0.0,1.96,0.0,0.0,2.26,0.0,0.0
0.0,2.44,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,2.25,0.0,0.0,2.24,0.0,0.0
0.0,2.42,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,2.06,0.0,0.0,2.17,0.0,0.0
0.0,2.79,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,2.17,0.0,0.0,2.42,0.0,0.0
0.0,2.17,0.0,0.0,0.0,0.0,2.46,2.44,0.0,0.0,1.97,0.0,0.0,2.34,0.0,0.0
0.0,2.78,0.0,3.94,0.0,0.0,2.9,3.46,0.0,0.0,2.4,0.0,0.0,2.53,0.0,0.0
0.0,2.47,0.0,0.0,0.0,0.0,2.51,3.49,0.0,0.0,2.16,0.0,0.0,2.21,0.0,0.0
0.0,2.2,0.0,3.48,0.0,0.0,2.33,3.01,0.0,0.0,2.06,0.0,0.0,2.0,0.0,0.0
0.0,2.29,0.0,3.27,0.0,0.0,2.12,2.56,0.0,0.0,2.02,0.0,0.0,1.9,0.0,2.06
0.0,1.93,0.0,2.97,0.0,0.0,1.96,2.45,0.0,0.0,1.75,0.0,0.0,1.81,0.0,0.0
0.0,2.1,0.0,3.01,0.0,0.0,1.94,2.08,0.0,0.0,1.84,0.0,0.0,1.84,0.0,0.0
0.0,2.25,0.0,3.16,0.0,0.0,2.03,2.29,0.0,0.0,1.99,0.0,0.0,1.97,0.0,0.0
0.0,2.21,0.0,2.88,0.0,0.0,1.88,2.07,0.0,0.0,1.99,0.0,0.0,1.81,0.0,0.0
0.0,2.24,0.0,2.68,0.0,0.0,1.96,2.2,0.0,0.0,2.15,0.0,0.0,1.98,0.0,0.0
0.0,2.71,0.0,3.11,0.0,0.0,2.36,2.52,0.0,0.0,2.45,0.0,0.0,2.39,0.0,0.0
0.0,2.48,0.0,3.32,0.0,0.0,2.32,2.53,0.0,0.0,2.9,0.0,0.0,2.26,0.0,0.0
0.0,2.37,0.0,3.32,0.0,0.0,2.51,2.17,0.0,0.0,2.41,0.0,0.0,2.45,0.0,0.0
0.0,2.84,0.0,4.16,0.0,0.0,2.9,2.53,0.0,0.0,3.33,0.0,0.0,2.87,0.0,0.0
0.0,2.88,0.0,4.33,0.0,0.0,2.96,3.81,0.0,0.0,2.84,0.0,0.0,2.85,0.0,0.0
0.0,2.91,0.0,4.11,3.16,0.0,2.98,3.5,0.0,3.76,2.8,0.0,0.0,2.79,0.0,0.0
0.0,14.21,0.0,4.82,4.76,0.0,12.97,5.99,0.0,4.83,81.01,0.0,0.0,49.33,0.0,0.0
0.0,2.69,0.0,4.67,3.15,3.28,2.9,3.1,0.0,3.96,3.03,0.0,0.0,2.91,0.0,0.0
0.0,2.73,0.0,3.99,3.05,0.0,2.85,2.97,0.0,3.69,3.1,0.0,0.0,2.92,0.0,0.0
0.0,0.0,0.0,4.21,3.41,0.0,3.2,3.33,0.0,3.68,0.0,0.0,0.0,3.23,0.0,0.0
0.0,3.39,0.0,4.33,3.59,0.0,3.44,3.53,0.0,3.71,4.02,0.0,0.0,3.41,0.0,0.0
0.0,3.94,0.0,4.85,4.2,0.0,4.06,4.02,0.0,3.84,4.24,0.0,0.0,3.98,0.0,0.0
0.0,4.23,0.0,5.12,4.53,0.0,4.29,4.49,0.0,4.24,4.63,0.0,0.0,4.21,0.0,0.0
0.0,5.2,0.0,5.49,5.44,0.0,5.24,5.2,0.0,4.33,5.43,0.0,0.0,5.03,0.0,0.0
0.0,5.68,0.0,7.02,6.01,0.0,5.96,5.59,0.0,5.05,6.04,0.0,0.0,5.59,0.0,5.06
0.0,5.26,0.0,7.33,5.93,0.0,5.71,5.98,0.0,6.34,6.19,0.0,0.0,5.48,0.0,0.0
